,example_id,query,query_id,product_id,product_locale,esci_label,small_version,large_version,split,product_title,product_description,product_bullet_point,product_brand,product_color
179150,520452,children should not use pool without adult supervision,25560,B09B8NX3MZ,us,E,0,1,train,"2066 Warning Sign,Pool Warning Sign Children Should Not Use Pool Without Adult Supervision,Tin Aluminum Metal Decor Painting Traffic Warning Sign ​8x12 Inch","Product specifications Packing quantity: 1 Dimensions: 8 x 12 inches,12 x 16 inches Thickness: 0.04 inches Material: Tinplate Home Decoration A perfect wall decorations paintings for living room, bedroom, kitchen, office, Hotel, dining room, office, bar etc.. Due to different brand of monitors, actual wall art colors may be slightly different from the product image. multiple uses It can be placed in a conspicuous position, can convey or express the information you want, make your home or business safer, and reduce your chances of becoming a victim. Notice: This sign does not included screws, nails, zip ties foam adhesives and other accessories. Let's brighten up your wall, ""Add to Cart"" now!","✔ PERFECT SIZE - We have carefully designed this sign, considering every aspect. This unique size gives the ability for the wording to stand out and be easily understood without creating an aggressive environment! ✔ HIGH QUALITY, LONG LASTING - We use only first-class materials to manufacture our signs. Made from rust free strong Tinplate, and will stay good as new even after many years of indoor or outdoor use. Plus, our Products are brand new. ✔ Fadeless - The graphics and wordings will withstand the elements and will not fade, no matter the sun, rain, or other extreme weather. ✔ PROFESSIONAL GRAPHICS - Ideal for both home & yard use and for professional businesses, our signs are carefully designed to look sleek, authoritative, and easy to read. ✔ PRE-DRILLED HOLES FOR EASY MOUNTING - All of our premium signs have 4 pre-drilled holes and can be easily mounted on every surface. No need for adhesive or special equipment!",2066,Colour 9
287557,842010,ford expedition fender flares,42097,B07N3ZGT1K,us,E,0,1,train,"IKON MOTORSPORTS Fender Flares Compatible With 99-07 Ford F250 F350 Superduty, Pocket Rivet Style Textured PP (Pack of 4)",Compatible with 1999-2007 Ford F250 F350 Superduty IMPORTANT NOTE: ITEM WILL ONLY FIT OEM BODY STYLE UNLESS OTHER SPECIFIED INSTRUCTION NOT INCLUDED PROFESSIONAL INSTALLATION HIGHLY RECOMMENDED TEST FITTING IS REQUIRED TO ENSURE FITMENT.,"Compatible with 1999-2007 Ford F250 F350 Superduty Style: Pocket Rivet Style | Material: Polypropylene PP | Color: Textured Black Package Includes: 1x Fender Flares Instructions NOT included, Professional Installation is Highly Recommended. 30 Days Limited Warranty",IKON MOTORSPORTS,Black
493107,1462472,northface baby,74369,B07MH9SV4S,us,E,0,1,train,"The North Face Infant Reversible Mossbud Swirl Hoodie, Purdy Pink/Vintage White, 12-18 Months","The North Face was built on a love for the outdoors and the desire to enable all types of exploration, from your backyard to the Himalayas. Over the last 50 years we've lived by our “true north,” the belief that exploration has the power to change us, to challenge us and to help us see the world from new perspectives. The North Face products are warrantied to the original owner against defects in materials and workmanship for the lifetime of the product, but only if purchased from an authorized The North Face reseller. Limitations apply. For complete details of the warranty policy, please visit The North Face website. Jacket reverses from quilted taffeta exterior with lightweight insulation to fleece; Fixed hood; Horizontal quilting on taffeta body; Welt hand pockets on taffeta and fleece sides; Embroidered logo on left chest and back right shoulder of polyester taffeta side and right chest of inner fleece side","DOUBLE YOUR OPTIONS: Featuring a quilted exterior with lightweight insulation that reverses to reveal soft fleece, this jacket gives you more options to keep her dry during light rain showers. JACKETS FOR EVERY WEATHER: Whether you're looking for rain coats, parkas, ski jackets, pullovers, windbreakers, or vests, The North Face has been making quality jackets for over 60 years. MORE THAN JACKETS: Looking to take the little one with you on the slopes or the hiking trails? The North Face has the baby snowsuits, baby boots, infant snowsuits, or baby snow boots you need. GEAR FOR EVERY WEATHER: From rain coats, parkas, ski jackets, pullovers, windbreakers, and vests to base layers, snow pants, and hiking boots, The North Face has the quality outerwear you're looking for. OUTDOOR APPAREL: Whether you're skiing, snowboarding, camping, hiking, training, running, or climbing, The North Face has the perfect toddler coats, toddler snow suits, toddler rain pants, and more!",The North Face,Purdy Pink/Vintage White
377195,1101597,jeep brake light,55697,B01EWOW7N2,us,E,0,1,train,"Partsam 2x Red/White 39 LED Stop Turn Tail Stud Lights Replacement for Jeep CJ YJ JK Truck Trailer Boat RV, Hardwired","Partsam offers an extensive line of high quality marker lights for car, truck, trailer, boat, bus, lorry, van, caravan, camper, RV, etc. You can find all the marker lights you need in Partsam! Partsam (2) Red LED Stud Mount Combination Lights with Stop/Turn/Tail Lights, White LED Reverse and License Plate Lights for Truck Trailer Boat Jeep TJ CJ YJ JK. Features and Specs: LED 5.5inch Universal Stud Mount Combination Tail Light. LED Quantity: 39 LED (12 Red LED as Stop Turn Tail Lights, 21 White LED as Reverse Lights,6 White LED as License Plate Lights) Stud Mount Installation. DOT approved. 12 Volt or 24 Volt Input. Size: 170mm x 145mm x 60mm (6.7'' x 5.7'' x 2.4'') Wire Length: 150mm (6'') These Lights are impact resistant and less susceptible to shock damage. Each LED is directly wired and water-tight sealed. These LEDs draw less current, generate less heat and are brighter and light faster than an incandescent bulb. Wire Connection Tips: 1. Black Wire is the Ground 2. White Wire, Red 12 LED works with low brightness as Tail Light and bottom white 6 LED works as License Plate Light. 3. Yellow Wire, White 21 LED on the upside Works as Reverse Light. 4. Red Wire, Red 12 LED works with high brightness as Brake/Turn Light.","Each one is equiped with 39 Super bright LEDs: 12 Red LED as Stop Turn Tail Lights, 21 White LED as Reverse Lights, 6 White LED as License Plate illuminator. This square stop turn tail light is Universal for 12V vehicles like Truck, Trailer, Boat, bus, Lorry, Van, etc. Also you may need to DIY to suit for Jeep YJ JK Wrangler, Jeep CJ CJ-7 ( NOT factory Jeep light ); Partsam Lights are impact resistant and less susceptible to shock damage; Each LED is directly wired and water-tight sealed. Size: 170mm x 145mm x 60mm (6.7'' x 5.7'' x 2.4''); Wire Length: 150mm (6'') Wire Connection Tips: Black Wire is the Ground; White Wire,Red 12 LED works with low brightness as Tail Light and bottom white 6 LED works as License Plate Light; Yellow Wire,White 21 LED on the upside Works as Reverse Light; Red Wire,Red 12 LED works with high brightness as Brake/Turn Light;Please note this one is NOT plug and play, we need make the wire connect,because this one never come with the plug, just come with the wires",Partsam,2PC
532525,1578163,pink winter coat,80359,B06XF71WQX,us,E,0,1,train,"Wantdo Women's Mountain Waterproof Fleece Ski Jacket Windproof Rain Jacket, XX-Large, Rose Red","Recommend match clothing 1. A similar men's jacket as lovers' clothes 2. Match with the ski pants for whole body warm 3. With a trapper hat or ear flaps for double protection 4. The same style lightweight jackets for different seasons PLEASE PAY ATTENTION TO OUR SIZE CHART Size Chest Shoulder Length Sleeve S 44.88"" 18.90"" 26.77"" 24.21"" M 46.46"" 19.29"" 27.56"" 24.80"" L 48.03"" 19.69"" 28.35"" 25.20"" XL 51.97"" 20.87"" 29.92"" 26.38"" Washing & Care 1. Please choose the neutral detergent and make sure the water temperature less than 30℃. 2. After soaking the jacket in the water about 5 minutes, please clean the dirt with banister brush gently, then rinse thoroughly. 3. Do not iron, do not wring, do not exposure, please hang dry in shade. 4. Hand wash recommend. Machine washable.","Protects from Water - Choose a ski jacket for women designed to withstand rainy, snowy, and foggy weather. With a waterproof index of 10,000mm, this winter coat will keep you completely dry. This waterproof jacket for women jacket also features a PU membrane that doesn’t let water drops in so you don’t end up soaking underneath. Impervious to Wind - Explore the outdoors while keeping cold wind out. The snowboarding jacket features a detachable hood, windproof cuffs, and adjustable internal windproof snow skirt that let you stay warm and comfortable.This windproof jacket for women keeps you covered from ice cold gusts of wind. Stay Warm and Cozy - For exceptional thermal insulation, this snow jacket uses 240 grams of durable fiber and 240 grams of high quality filling. It is coated, padded, and quick to dry. The skiing jacket also features with soft and skin-friendly fleece lining which provides an additional element to keep you warm during the cold and chilly winter. Multiple Pockets for Essentials - It's every woman's dream come true: finding a winter jacket with real, functioning pockets. Designed with convenience in mind, this mountain jacket for women has 5 spacious pockets You can carry your wallet, phone, and keys securely with this rain coat in your outdoor adventures. Reliable Outerwear - Stay protected no matter where your adventures take you. Wear this hooded fleece jacket while skiing, snowboarding, hiking, traveling, or going out into the snow or rain. This durable and functional waterproof rain jacket comes in multiple standard sizes and colors for a custom fit.",Wantdo,Rose Red
89744,269904,bags for women crossbody,12611,B01NA97HPS,us,E,0,1,train,Lightweight Medium Crossbody Bag with Tassel Black,DELUXITY products are only shipped from the United Stated . All DELUXITY products must have DELUXITY hangtag. This light weight medium size crossbody bag makes easy to organize your everyday items.,"DISCLAIMER: Authentic DELUXITY bags must have a DELUXITY hangtag. 10"" (W) x 9"" (H) x 0.5"" (D) Zipper closure & front zipper is a functional pocket Adjustable shoulder strap with 25.5"" drop Faux leather & gold tone hardware 1 zipper pocket & 1 open pocket inside",DELUXITY,Black
81594,244985,automatic dog feeder,11311,B07X8SMLYZ,us,E,0,1,train,Roffie Automatic Cat Feeder with Timer Schedule Feature 7L Cat Food Dispenser with Portion Control and Voice Recorder for Healthy Feeding 4 Meals a Day,"A perfect pet feeder should be featured with the required aspects necessary to cater all your pet issues. It should be a good friend of your pet which neither allow the pets to starve nor tends them to eat too much. Select a perfect pet feeder which can manage all the health complications of your pet. The best thing about Roffie pet feeder is that, it allows you to keep regulation on the food of your pet. With the help of the unit you can control how much food your pet eats. You can go to the work with no tension in your mind as you are backed with the automatic pet feeder which has been programmed to dispense a desired amount of proper doses of food in frequent interval during the day. Tips: 1. D-size batteries are NOT included. 2. The pet feeder is suitable for pets under 40cm in height. 3.Suitable for dry food only, with the food pellet size ranging from 0.2-0.6 inches in diameter. 4. Please use the power adapter and batteries at the same time to avoid the feeder being reset when power is off. 5.After installing the batteries, turn the bottom button to “I” location to make sure the batteries work. Specifications: * Material: ABS imported material * Programmable: 1-39 portions (5g-390g) per meal, 4 meals per day * Function: Timer Programmable, Voice Recorder * Power by: 3 x D Batteries (Not included) or Power Adapter * Application: Suitable for small pets, medium pets, Such as: Poodle, Bo Mei dog, cat, shepherd, Labrador and so on What’s included: 1 x Automatic Cat Feeder 1 x Power Adapter 1 x User Manual","FLEXIBLE MEAL SCHEDULING - The programming is straightforward, and you get a lot of flexibility to set specific meal times and portions. You can then program the timer to dispense up to 4 meals a day. Set a specific time for each meal and how much food will be dispensed for each meal time. Portion sizes range from 2 teaspoons to 4.5 cups dry food.pets get fed while you are away from home 2 to 4 days. LARGE CAPACITY HOPPER - Roffie feeder comes with a massive 7 liter (29 cups) hopper. When filled with pet food, it can last a few days to a week depending on how much your pet eats. This is great for pet parents with a very busy schedule or singles who travel for days at a time. With this unit, you can only use dry food with kibble between 0.2 and 0.6 inches in size. This ensures that food is dispensed smoothly without jamming. RECORD CUSTOMIZABLE MESSAGE - You can record a customized message up to 10 seconds to remind your pet to know its mealtime by just press and hold the MIC button to be played for each dispense. NEVER MISS A FEEDING - The automatic cat feeder is powered by power adapter and 3 D-size batteries. In case of power outage, the feeder will continue to function on 3 D-size batteries to assure your pet never miss a feeding. (Batteries are NOT included) USER FRIENDLY DESIGN - Top lid forms a type of seal so that the kibble stays fresh and so that your pets receive the food they need. Removable food container and ABS housing for easy installation and cleaning.",Roffie,White
512765,1524908,pantry food organization and storage,77600,B08WRFKKH4,us,E,0,1,train,"Set Of 6 Clear Pantry Organizer Bins Household Plastic Food Storage Basket with Cutout Handles for Kitchen, Countertops, Cabinets, Refrigerator, Freezer, Bedrooms, Bathrooms","Keep your kitchen cabinet or pantry neatly organized with these practical designed deep organizer storage bins. Build in carry handles for easy handling. Maximize your space and keep items organized and easy to find Ideal for kitchens, countertops, pantry shelves, refrigerators, freezers, cabinets, closets, bedrooms, bathrooms, laundry rooms, craft rooms, mudrooms, offices, play rooms, garages, or any room of your home / apartment / condo / dorm room / RV or camper Great for storing dry goods in the pantry such as soups, food packets, flavors, baking supplies, snack bags, boxed foods, canned goods, potatoes, onions, and more. Use it as a refrigerator organizer to store fruits, vegetables yogurts, cheese, or meat in your fridge or freezer Made of durable high quality 100% food safe BPA free shatter-resistant plastic. Clean with warm soapy water. DO NOT PLACE IN DISHWASHER 6-piece set includes: 2 large bins measures. 11” × 8” × 6”. 2 medium bins measure 8.5” x 7.5 x 6”. 2 small bins measure 6” x 6” x 5.75”","Keep your kitchen cabinet or pantry neatly organized with these practical designed deep organizer storage bins. Build in carry handles for easy handling. Maximize your space and keep items organized and easy to find Ideal for kitchens, countertops, pantry shelves, refrigerators, freezers, cabinets, closets, bedrooms, bathrooms, laundry rooms, craft rooms, mudrooms, offices, play rooms, garages, or any room of your home / apartment / condo / dorm room / RV or camper Great for storing dry goods in the pantry such as soups, food packets, flavors, baking supplies, snack bags, boxed foods, canned goods, potatoes, onions, and more. Use it as a refrigerator organizer to store fruits, vegetables yogurts, cheese, or meat in your fridge or freezer Made of durable high quality 100% food safe BPA free shatter-resistant plastic. Clean with warm soapy water. DO NOT PLACE IN DISHWASHER 6-piece set includes: 2 large bins measures. 11” × 8” × 6”. 2 medium bins measure 8.5” x 7.5 x 6”. 2 small bins measure 6” x 6” x 5.75”",Seseno,Clear
242779,709110,drain for vessel sink without overflow,35295,B01MXZGDFW,us,E,0,1,train,"Beelee Bathroom Faucet Vessel Vanity Sink Pop Up Drain Stopper Without Overflow, Antique Brass Finish","Specification Type: Pop Up Drain Stopper Overflow: No Style: Antique Material: Brass Finish: Antique Brass Dimensions Height: 215mm (8.46"") Installations hole: Suitable Φ45-55 mm (1.77-2.16""), recommend Φ45-50 mm (1.77-1.97) Include 1 x Pop Up Drain without Overflow","Premium Material : The vessel sink drain is made of high quality solid brass，ensuring anti-corrosion and durability. Easy to Operate : Spring loaded push button does not require a lift rod. Simply push the drain cap down to close and to seal, push again to open and to drain water.Note: Without Overflow Dimensions：Fits vessel sink with Φ45-55 mm (1.77-2.16"") drain holes, recommend Φ45-50 mm (1.77-1.97) Easy to Install : All required gaskets, seals and brass mounting nut are included. Please make sure the gaskets are in the right position to avoid leakage. Prompt Reply : Please feel free to contact us if you have any questions，we will reply to you asap and do our best to help you.",Beelee,Antique Brass
377196,1101599,jeep brake light,55697,B073149C8Q,us,E,0,1,train,"SUPAREE (Plug and Play) Spare Tire Brake Light Wheel Light 3rd Third Brake Light for Wrangler 2007-2017 JK JKU YJ TJ,Red Light","Description: Housing: ABS material Watt: 5W Diameter: 13.8 inch(350mm*350mm*23mm) Color of Light: Red Usage: Wrangler Spare Tire Brake Light Placement on vehicle: Rear Warranty:12 months Fitment: Fits 2007-2017 Wrangler Fits 16""+ Rims, may fit some 15"" rims. For Jeep Wranglers with 5"" X 4.5"" and 5"" X 5"" wheel hubs.","【Plug & Play】: Plug-N-Play design, no any drilling required and wire cutting, super easy to install. Compared with the common third brake light in the market, this wheel light save your time and reduce you installation troubles. 【Compatibility】: The spare tire brake light compatible with 2007-2018 JK JKU YJ TJ with all 16 to 20 inch rim diameter wheels, works with 5x5, 5x4.5, 5x5.5 inch lug patterns. 【Multi - Function】: Clear and immediate raking warning signal, lights up the inside of your spare when step on the brake, more red brightness and stronger penetration, easy to see. Wrangler third brake light looks great and adds extra safety. If you are tired of your standard brake light, get this kit. 【High Quality】: Comes with 85PCS quality LEDs, output high bright red light for immediate and obvious braking warning signals. Super durable and long lasting for 30, 000 hours; Durable polypropylene mounting plate and IP67 waterproof anti-corruption for harsh environment. 【Package Included】: 1*plug & play spare Tire Brake Light (Not included 3rd Third Brake Light) We provide 2 year quality warranty making sure you get risk-free lights and 100% satisfaction after-sale services. Any questions please contact us if you feel free anytime.",SUPAREE,JK
180079,524565,chokers,25769,B01IACWDOK,us,E,0,1,train,BodyJ4You 12PC Choker Necklace Set Colorful Flowers Stretch Elastic Jewelry Women Girl Kids Gift Pack,"The choker’s association with the 90s has made the accessory the must-have piece of the season. Versatile and easy to wear , the choker can be an eye-catching feminine accessory for day and night. These styles enhance your neckline and add the perfect touch to any outfit. They come in a variety of colors and styles that are sure to fit many different tastes and age ranges. They are made from fine quality stretch plastic. Choker Sets are perfect for kids , teens , and adults . Great for retro-inspired outfits, gothic looks, and mock tattoo looks. These chokers are a great item for a birthday gift, party favors, or just a cute purchase for yourself! We strive to bring you the highest quality jewelry at unbeatable prices. This is why we are sure you will be more than satisfied with our services. Here at BodyJ4You we offer a specialized customer service team that is available seven days a week to answer any product questions before, during or after the purchase. If you’re not satisfied for any reason, you may return your unused item within 90 days of purchase.","VALUE PACK: 12 Pieces Choker Set Includes Fun Mix of Vibrant Neon Colors with Flower Beads. Variety of Colors is Great Match for Any Occasion: School, Birthday, Wedding or Night Club Party. HOW TO WEAR: Simply Stretch Necklace to Wear, It Will Shrink Back to the Size of Your Neck. Necklaces Stretch up to 18 Inches (45cm). MATERIAL: Chokers Made of Soft Stretchy Plastic That Makes it Great Fit for Any Age: Kids, Teens and Adults. QUALITY: Made of High Quality Elastic Plastic, Non-Toxic and Odor-Free. Necklaces are Comfortable to Wear and Easy To Remove. SATISFACTION GUARANTEE: All BodyJ4You Items Are New And Unused. Guaranteed Satisfaction As We Offer 90 Day Money Back Guarantee.",BodyJ4You,"12 Pieces, Set B"
394037,1156642,kitchen knife set,58578,B086V5CLVN,us,E,0,1,train,TRENDS Home 6 Pc Premium Kitchen knife set with block is a Double Forged German Stainless Steel knife set. This Kitchen knives set is UltraSharp and a Chef Quality Knife Sets with block for everyday.,"The TRENDS home high-quality modern home decor kitchen knife sets with a block is an ideal knife set and represents great value. With the smoothly polished contours, their solid design and construction boast forged stainless steel blades and ergonomic non-slip handles giving you a safe secure grip while cutting. You don't need to be a chef to use these knives set, which are solid and ultra-sharp to a professional standard. This knife set will probably end up being your best kitchen knife set for many years to come. This gift-boxed knives set is ideal for everyday use. The kitchen knife set includes 1 x Multi-Purpose Chefs Knife (8 Inch), 1 x Bread Knife (8 Inch), 1 x Carving Knife (8 Inch) 1 x Utility Knife (5 Inch), 1 x Paring Knife (3.5 Inch). Like with all quality knife blades, the proper care of your kitchen knives. The kitchen knives set comes in a presentation box, which makes them ideal for engagement, wedding, or other gift situations. These knives are forged with 430 stainless steel making for a durable easy-to-sharpen knife. During production, the steel is tempered with precision timing to produce a fine balance between toughness and sharpness retention. Each knife from this kitchen knife set is seamless and solid in construction with modern contours, highly polished solid forged steel blade, razor-sharp edge, smooth bolster, and spine, ergonomically designed handle, and have been professionally honed. The chef's knife is a multi-purpose knife designed to perform well at many differing kitchen tasks. The carving knife is used to slice thin cuts of meat. The serrated bread knife is ideal for hard exterior crusty surfaces, The utility knife is a mid-sized knife used for miscellaneous cutting. The utility knife is good for cutting larger vegetables and sandwich meats. The paring knife is a small knifes ideal for peeling. Cooking Knife cutlery set cuchillos de cocina cutlery set knives kitchen set living room decor knofe set knoves","✔ ESSENTIAL KITCHEN KNIVES: Worth over $129 this kitchen knife set with the block is a great investment, whether you are a professional or home chef. The kitchen knife set includes every cooking knife you will need: 1 x Multi-Purpose Chef’s Knife 20cm (8 Inch), 1 x Bread Knife 20cm (8 Inch), 1 x Carving Knife 20cm (8 Inch) 1 x Utility Knife 12.5cm (5 Inch), 1 x Paring Knife 9cm (3.5 inch) and 1 x Wooden Knife Block. ✔ ULTRA SHARP: Like with all quality knife sets the knife blades are extremely sharp. During production, the steel is tempered with precision timing to produce to balance between toughness and sharpness retention. Each knife is seamless & solid in construction with modern contours, highly polished solid forged steel blade, razor-sharp edge, smooth bolster, and spine, ergonomically designed handle, and have been professionally honed. ✔ QUALITY OF WORKMANSHIP: These modern home decor knives are the ideal knives kitchen set for your home because of their sharpness, tang, and quality of stainless steel used in the manufacturing of the blade. The kitchen knives are forged with 430 stainless steel making for a durable easy-to-sharpen knife. The knife block is made from the Para Rubber Tree which is a Maple species of tree, It is strong, flexible, and grown in plantations, ensuring our forests are protected. ✔ PERFECTLY WEIGHTED: The TRENDS home high quality modern kitchen knife set represents great value. With the smoothly polished contours, their solid design and construction boast forged stainless steel blades and ergonomic non-slip handles giving you a safe secure grip while cutting. You don't need to be a chef to use this kitchen knife set, which is solid and ultra sharp to a professional standard. The Ideal stainless steel knife set with block. ✔ SHOP WITH THE CONFIDENCE: This is a premium quality set of knives by TRENDS home that we know you will enjoy. TRENDS home knife sets come with a 5 Year Warranty and 100% MONEY BACK GUARANTEE if you are not completely satisfied return it within 14 days and we will REFUND YOU THE FULL AMOUNT. TRENDS home is an original product backed by years of commitment, experience and dedication, please be aware of imitations.",TRENDS,Stainless Steel
